CNTSCHID,CNTSTUID,CYC,BOOKID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250Q02JA,ST256Q01JA,ST256Q02JA,ST256Q03JA,ST256Q06JA,ST256Q07JA,ST256Q08JA,ST256Q09JA,ST256Q10JA,ST062Q01TA,ST062Q02TA,ST062Q03TA,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST326Q01JA,ST326Q02JA,ST326Q03JA,ST326Q04JA,ST326Q05JA,ST326Q06JA,ST307Q07JA,ST307Q08JA,ST307Q09JA,ST307Q10JA,ST311Q05JA,ST305Q01JA,ST305Q02JA,ST305Q03JA,ST305Q04JA,ST305Q05JA,ST305Q06JA,ST305Q07JA,ST305Q08JA,ST305Q09JA,ST305Q10JA,ST276Q01JA,ST276Q02JA,ST276Q03JA,ST276Q04JA,ST276Q05JA,ST276Q06JA,ST276Q07JA,ST276Q08JA,ST276Q09JA,ST276Q10JA,ST290Q04WA,ST297Q01JA,ST297Q03JA,ST297Q05JA,ST297Q06JA,ST297Q07JA,ST297Q09JA,PVMATH,PVREAD,PVSCIE,Knowledge_Raw,Cognition_Raw,Emotion_Raw,Behavior_Raw,V_Knowledge,V_Cognition,V_Emotion,V_Behavior,Cluster,Student_Type,知识维度_综合得分,认知维度_综合得分,情感维度_综合得分,行为维度_综合得分,学生类型,student_id
34400038,34401997,08MS,44,10,5,2006,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,542.9602,486.3383,495.4977,508.26539999999994,3.162791346491659,0.21821184241566405,2.8563035687202984,-0.18865401658383982,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,1,优秀全面型,0.5079933910721098,0.7209304488305529,0.781788157584336,0.6187678562400994,优秀全面型,34401997
34400046,34401998,08MS,1,10,11,2006,2,1,5,2,2,2,2,2,2,2,1,1,1,3,97,3,3,3,2,2.0,1.0,1.0,1.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,2.0,4.0,2.8802543270929,3,97,97,2,2,4,2,97,97,2,97,97,97,97,97,2,2,97,4,2,2,2,0.0,0.0,0.0,0.0,0.0,1.0,553.3787,530.4175,595.3832,559.7264666666666,2.8662118899085742,0.16666666666666666,2.0123276292864762,0.3931743034153297,-0.8625845113438512,-0.34053312138293,-1.0409372138205204,0,警示型,0.596694180118163,0.6220706299695248,0.8333333333333334,0.3374425430954921,警示型,34401998
34400164,34401999,08MS,24,10,12,2006,2,1,1,1,1,3,2,2,2,3,1,1,1,3,2,3,3,2,97,2.613363673976003,4.0,3.0,3.0,3.0,6.0,2.5845932325413967,4.0,5.0,2.0,3,1,5,97,97,5,5,97,97,97,1,1,97,1,1,1,1,97,97,97,97,97,0.0,0.0,0.0,1.0,0.0,0.0,578.4298,455.2645,561.293,531.6624333333334,3.3961483081353494,0.16666666666666666,3.6022272789960006,0.07587716162657383,0.6787054742334097,-0.34053312138293,0.9200022327863261,1,优秀全面型,0.5483216518803484,0.7987161027117832,0.8333333333333334,0.8674090929986669,优秀全面型,34401999
34400136,34402000,08MS,11,10,3,2006,1,1,1,2,4,2,2,2,2,4,1,1,1,3,2,2,2,2,97,2.0,2.6384673748103187,5.0,2.0,2.0,3.8149606299212597,2.5845932325413967,3.0,4.0,4.0,2,97,97,3,97,3,3,4,97,97,3,97,97,2,2,2,2,97,97,2,97,1,1.0,0.0,0.0,0.0,0.0,0.0,520.882,569.4539,540.3946,543.5768333333334,3.3961483081353494,0.16666666666666666,2.9089046674552628,0.21058356755282948,0.6787054742334097,-0.34053312138293,0.06487677977858369,3,潜力型,0.5688578892625952,0.7987161027117832,0.8333333333333334,0.636301555818421,潜力型,34402000
34400144,34402005,08MS,8,10,5,2006,2,1,1,1,1,2,2,2,2,2,1,1,1,3,2,97,3,2,2,3.0,3.0,2.0,3.0,6.0,3.8149606299212597,3.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,97,4,2,3,97,97,97,4,97,2,2,97,97,97,2,2,2,97,2,97,97,0.0,0.0,0.0,1.0,0.0,0.0,507.1917,521.9769,492.0582,507.07559999999995,3.2666430383563094,0.16666666666666666,3.4691601049868765,-0.20210611503370365,0.3020467496682695,-0.34053312138293,0.7558807609622007,1,优秀全面型,0.5059425941173831,0.7555476794521031,0.8333333333333334,0.8230533683289588,优秀全面型,34402005
34400126,34402006,08MS,14,10,7,2006,1,1,1,3,1,2,2,1,2,1,1,1,1,4,97,2,4,3,3,3.0,2.0,6.0,3.0,2.0,3.0,2.5845932325413967,3.538216560509554,3.0,2.8802543270929,4,2,2,2,97,3,2,97,97,97,97,2,97,97,97,2,2,2,97,97,2,3,0.0,0.0,0.0,0.0,0.0,1.0,540.6279,425.669,516.5678,494.2882333333334,3.0007660300359627,0.16666666666666666,3.1666666666666665,-0.3466824432523179,-0.4712414340172495,-0.34053312138293,0.38279349369334653,1,优秀全面型,0.48390166907201826,0.6669220100119876,0.8333333333333334,0.7222222222222222,优秀全面型,34402006
34400130,34402007,08MS,37,10,8,2006,2,1,2,2,5,5,2,5,2,2,1,1,1,97,1,2,3,3,4,2.0,3.0,4.0,2.0,3.0,3.8149606299212597,2.0,3.538216560509554,5.0,2.0,97,97,5,97,3,97,3,97,5,3,97,2,1,97,2,97,97,97,4,97,2,2,0.0,0.0,0.0,0.0,0.0,1.0,537.0085,538.6348,503.3897,526.3443333333333,3.1345541401273884,0.16666666666666666,2.9691601049868765,0.015749741248172074,-0.08212631155933046,-0.34053312138293,0.13919421506444185,1,优秀全面型,0.5391551169291525,0.7115180467091294,0.8333333333333334,0.6563867016622922,优秀全面型,34402007
34400022,34402008,08MS,13,9,6,2006,1,1,1,1,1,1,1,1,2,1,2,1,1,3,2,2,97,2,3,2.0,1.0,1.0,1.0,1.0,1.0,2.5845932325413967,4.0,4.0,2.8802543270929,97,2,97,2,4,3,3,97,97,97,97,4,4,4,97,97,97,4,97,97,4,2,0.0,1.0,1.0,0.0,0.0,0.0,314.089,400.8954,348.1187,354.3677,3.3662118899085742,0.3333333333333333,1.1666666666666667,-1.9286498239528305,0.5916371014437588,0.7605499461550116,-2.0839526898976883,0,警示型,0.24272785526822532,0.7887372966361914,0.6666666666666667,0.05555555555555558,警示型,34402008
34400063,34402009,08MS,20,9,12,2006,1,1,2,3,4,2,3,2,2,3,1,1,1,3,2,3,3,2,97,2.613363673976003,3.0,3.0,4.0,4.0,6.0,2.0,4.0,3.6481012658227847,3.0,97,97,3,97,4,97,97,3,1,3,97,97,97,2,2,3,97,97,97,1,2,4,1.0,0.0,0.0,0.0,0.0,0.0,592.3935,457.7026,552.2276,534.1079,3.162025316455696,0.16666666666666666,3.768893945662667,0.10352605921932824,-0.002227954868681421,-0.34053312138293,1.1255644147522454,1,优秀全面型,0.5525367767693093,0.7206751054852321,0.8333333333333334,0.9229646485542223,优秀全面型,34402009
34400125,34402010,08MS,24,9,9,2006,1,1,99,2,1,1,2,1,2,1,1,1,1,97,3,2,3,2,3,3.0,3.0,5.0,1.0,6.0,3.8149606299212597,2.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,3,2,97,97,97,3,3,3,97,97,97,97,97,3,97,97,4,4,3,3,2,0.0,0.0,0.0,1.0,0.0,0.0,420.449,470.3959,487.8496,459.56483333333335,3.0166430383563094,0.16666666666666666,3.635826771653543,-0.7392716139650478,-0.4250640567255355,-0.34053312138293,0.96144294292812,1,优秀全面型,0.42405073363937296,0.6722143461187698,0.8333333333333334,0.8786089238845144,优秀全面型,34402010
34400111,34402012,08MS,62,10,5,2006,1,1,2,2,2,1,2,2,2,2,1,1,1,97,2,2,3,2,4,3.0,5.0,5.0,2.0,4.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,3,3,97,3,97,97,97,3,4,97,3,2,3,97,3,3,97,2,97,97,97,97,0.0,0.0,0.0,0.0,1.0,0.0,515.943,452.7295,466.3523,478.34159999999997,3.162791346491659,0.16666666666666666,3.80249343832021,-0.5269780236388392,1.2916082539394669e-15,-0.34053312138293,1.16700512489404,1,优秀全面型,0.45641527885673383,0.7209304488305529,0.8333333333333334,0.93416447944007,优秀全面型,34402012
34400146,34402015,08MS,2,10,9,2006,2,1,1,2,1,2,1,1,2,3,1,1,1,3,2,2,3,97,3,1.0,4.0,4.0,1.0,4.0,4.0,2.0,3.538216560509554,4.0,2.8802543270929,97,97,97,97,3,3,97,3,3,3,97,97,2,97,2,97,2,97,3,3,97,3,0.0,0.0,1.0,0.0,0.0,1.0,541.3407,473.5653,499.7342,504.8800666666666,3.1046177219006132,0.3333333333333333,3.0,-0.22692922021941395,-0.16919468434898124,0.7605499461550116,0.1772313117274271,1,优秀全面型,0.5021582664370996,0.7015392406335378,0.6666666666666667,0.6666666666666666,优秀全面型,34402015
34400095,34402016,08MS,24,10,9,2006,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,583.6194,515.2564,557.2977,552.0578333333333,3.162791346491659,0.21821184241566405,2.8563035687202984,0.3064713192365532,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,1,优秀全面型,0.5834761519731667,0.7209304488305529,0.781788157584336,0.6187678562400994,优秀全面型,34402016
34400136,34402018,08MS,46,9,8,2006,1,1,2,2,3,2,2,2,2,3,1,1,1,3,2,2,3,97,3,2.613363673976003,5.0,2.716795366795367,5.0,5.0,5.0,2.0,3.538216560509554,4.0,3.0,97,97,3,4,2,97,4,97,97,97,4,2,97,2,2,97,97,2,2,97,97,2,0.0,0.0,0.0,1.0,0.0,0.0,626.1432,538.0344,534.9596,566.3790666666667,3.1345541401273884,0.16666666666666666,4.221693173461895,0.4683898271567707,-0.08212631155933046,-0.34053312138293,1.6840347983056019,1,优秀全面型,0.6081609239583176,0.7115180467091294,0.8333333333333334,1.0738977244872983,优秀全面型,34402018
34400008,34402019,08MS,21,9,10,2006,2,1,2,2,2,2,2,2,2,4,1,1,1,97,2,2,3,3,3,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,2.8802543270929,3,4,97,4,97,3,97,4,4,97,97,2,2,97,97,97,2,97,97,2,2,97,0.0,0.0,0.0,0.0,0.0,1.0,457.9116,400.726,404.9855,421.2077,3.470063581773225,0.16666666666666666,4.333333333333333,-1.1729444445706607,0.893683851112027,-0.34053312138293,1.8217287674547835,1,优秀全面型,0.3579365192907003,0.8233545272577416,0.8333333333333334,1.111111111111111,优秀全面型,34402019
34400010,34402020,08MS,43,10,8,2006,1,1,1,1,1,1,3,99,1,2,1,1,1,4,2,3,4,97,4,1.0,2.6384673748103187,1.0,1.0,1.0,3.8149606299212597,2.5845932325413967,5.0,3.6481012658227847,2.0,97,3,3,97,2,97,97,3,97,2,97,97,2,2,97,2,97,97,2,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,447.6768,506.3356,435.9798,463.3307333333334,3.3081736245910456,0.16666666666666666,1.7422380007885963,-0.6966936533394441,0.4228361018568554,-0.34053312138293,-1.3740584939828533,0,警示型,0.4305418214287542,0.7693912081970152,0.8333333333333334,0.2474126669295321,警示型,34402020
34400097,34402021,08MS,46,10,11,2006,1,1,2,4,4,3,2,2,2,2,1,1,1,3,97,2,3,2,3,4.0,2.0,4.0,2.0,4.0,6.0,2.0,3.538216560509554,3.6481012658227847,2.8802543270929,2,4,97,4,97,97,4,97,97,4,3,97,97,3,2,97,97,2,97,2,2,97,0.0,0.0,0.0,1.0,0.0,0.0,603.3334,555.755,574.5363,577.8749,3.0166430383563094,0.16666666666666666,3.6666666666666665,0.5983638410777884,-0.4250640567255355,-0.34053312138293,0.9994800395911053,1,优秀全面型,0.6279756995441698,0.6722143461187698,0.8333333333333334,0.8888888888888888,优秀全面型,34402021
34400072,34402023,08MS,19,9,1,2007,2,1,4,2,2,2,2,5,2,2,1,1,1,1,97,4,1,3,2,2.613363673976003,6.0,3.0,1.0,1.0,3.8149606299212597,2.5845932325413967,3.0,5.0,2.8802543270929,1,4,97,97,5,5,97,5,97,97,3,97,4,2,97,97,2,97,4,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,472.8241,423.8548,491.4129,462.6972666666666,3.3662118899085742,0.16666666666666666,2.9047207173162106,-0.7038557444175317,0.5916371014437588,-0.34053312138293,0.05971640825966266,3,潜力型,0.42944994757523164,0.7887372966361914,0.8333333333333334,0.6349069057720702,潜力型,34402023
34400142,34402024,08MS,14,10,10,2006,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,97,3,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.538216560509554,3.0,2.8802543270929,97,97,97,97,97,3,3,3,3,3,97,2,97,97,2,97,2,2,2,97,97,97,0.0,0.0,0.0,0.0,0.0,1.0,423.4217,414.5487,441.8735,426.6146333333333,3.1046177219006132,0.16666666666666666,1.6666666666666667,-1.1118126581260055,-0.16919468434898124,-0.34053312138293,-1.4672661439999297,0,警示型,0.3672561716813633,0.7015392406335378,0.8333333333333334,0.22222222222222224,警示型,34402024
34400028,34402026,08MS,40,10,10,2006,1,1,2,2,1,1,2,1,2,3,1,1,1,3,3,2,4,97,3,2.0,2.0,1.0,2.0,4.0,3.8149606299212597,2.5845932325413967,4.0,2.0,2.0,1,97,97,97,3,97,4,97,2,2,2,97,3,3,97,3,97,3,97,97,2,97,1.0,0.0,1.0,0.0,0.0,0.0,500.1029,501.3397,518.7854,506.7426666666667,2.6461483081353494,0.3333333333333333,2.4691601049868765,-0.2058703207634399,-1.5026269449480054,0.7605499461550116,-0.477492330833317,0,警示型,0.5053687340853383,0.5487161027117832,0.6666666666666667,0.4897200349956255,警示型,34402026
34400122,34402028,08MS,17,10,7,2006,1,1,1,1,4,1,3,3,2,2,1,1,1,3,3,2,3,2,97,4.0,4.0,3.0,3.0,5.0,6.0,2.5845932325413967,3.538216560509554,3.0,4.0,97,97,3,97,97,4,97,4,97,3,3,2,2,97,97,97,97,3,3,3,97,3,0.0,0.0,0.0,1.0,0.0,0.0,738.3877,690.7536,689.1861,706.1091333333334,3.280702448262738,0.16666666666666666,4.166666666666667,2.048203756561756,0.34293774516620634,-0.34053312138293,1.6161665854888647,1,优秀全面型,0.8490064401827047,0.7602341494209126,0.8333333333333334,1.0555555555555556,优秀全面型,34402028
34400156,34402029,08MS,46,9,3,2006,2,1,1,1,1,2,2,2,2,1,1,1,1,4,2,2,4,97,4,2.0,2.0,2.0,2.0,3.2590051457975986,3.8149606299212597,4.0,3.538216560509554,3.6481012658227847,4.0,97,3,3,97,97,3,3,4,97,97,97,97,2,2,97,4,97,97,4,97,2,3,0.0,0.0,0.0,0.0,0.0,1.0,545.7712,472.3142,534.4125,517.4993000000001,3.7965794565830846,0.16666666666666666,2.5123276292864762,-0.08425383850668376,1.8433367352455303,-0.34053312138293,-0.42425066792276156,3,潜力型,0.5239093887189852,0.9321931521943615,0.8333333333333334,0.5041092097621588,潜力型,34402029
34400007,34402030,08MS,17,10,7,2006,2,1,2,2,2,3,3,2,2,4,1,1,2,2,2,3,2,3,97,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.6481012658227847,3.0,4,4,97,97,97,4,3,3,97,3,97,97,97,2,2,2,97,97,2,97,2,97,0.0,0.0,0.0,1.0,0.0,0.0,630.8692,529.5828,590.5976,583.6832,3.412025316455696,0.16666666666666666,2.3333333333333335,0.6640335531523767,0.7248828515251236,-0.34053312138293,-0.6450174161362512,3,潜力型,0.6379871669774694,0.8040084388185654,0.8333333333333334,0.4444444444444445,潜力型,34402030
34400110,34402032,08MS,14,10,3,2006,1,1,1,4,4,2,99,1,2,2,1,1,1,3,97,2,3,2,3,3.0,4.0,3.0,4.0,6.0,3.8149606299212597,2.0,3.538216560509554,3.6481012658227847,2.8802543270929,3,3,97,3,2,3,97,97,97,97,3,2,97,97,2,97,2,97,3,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,580.8024,600.8523,556.5528,579.4025,3.0166430383563094,0.16666666666666666,3.9691601049868765,0.6156351686891619,-0.4250640567255355,-0.34053312138293,1.3725673068599595,1,优秀全面型,0.6306087449535165,0.6722143461187698,0.8333333333333334,0.9897200349956256,优秀全面型,34402032
34400157,34402033,08MS,15,10,10,2006,1,1,3,3,3,3,3,3,3,3,4,4,4,97,2,2,3,2,3,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,4,97,97,3,97,97,4,4,4,97,97,97,2,2,97,97,97,4,2,2,3,0.0,0.0,0.0,0.0,0.0,1.0,542.3992,486.0626,574.8165,534.4261,3.5166430383563094,0.16666666666666666,1.3333333333333333,0.1071236871624677,1.0291575560620745,-0.34053312138293,-1.878390507931769,3,潜力型,0.553085241713833,0.8388810127854365,0.8333333333333334,0.11111111111111109,潜力型,34402033
34400087,34402035,08MS,49,10,3,2006,1,1,2,1,2,1,2,2,2,2,1,1,3,97,2,2,3,2,3,2.0,3.0,3.0,2.0,5.0,6.0,2.5845932325413967,4.0,3.0,4.0,97,2,4,3,97,97,97,3,3,97,97,97,4,97,97,4,2,4,4,97,97,2,1.0,1.0,1.0,0.0,0.0,0.0,511.1065,467.8662,528.8803,502.6176666666667,3.3961483081353494,0.5,3.5,-0.2525083322827614,0.6787054742334097,1.8616330136929533,0.7939178576251859,2,高压成绩型,0.49825868412883456,0.7987161027117832,0.5,0.8333333333333334,高压成绩型,34402035
34400015,34402036,08MS,38,9,10,2006,2,1,2,3,4,1,1,1,2,4,3,1,1,4,1,3,3,97,3,2.613363673976003,3.0,1.0,1.0,5.0,6.0,2.5845932325413967,5.0,5.0,2.8802543270929,97,97,4,4,3,97,5,97,4,97,97,97,97,2,1,1,1,97,2,97,97,3,1.0,1.0,1.0,1.0,1.0,0.0,617.3186,604.6008,640.1785,620.6993,3.8662118899085742,0.8333333333333334,3.1022272789960006,1.0825444133221598,2.0458587142313687,4.063799148768837,0.3033156868885673,2,高压成绩型,0.7017899112671512,0.955403963302858,0.16666666666666663,0.7007424263320002,高压成绩型,34402036
34400018,34402038,08MS,8,9,1,2007,1,1,1,2,5,2,2,5,2,2,1,1,1,3,2,2,3,2,97,2.0,3.0,2.0,1.0,4.0,6.0,2.5845932325413967,3.538216560509554,3.6481012658227847,3.0,97,2,97,97,3,97,3,4,97,3,97,1,97,2,97,97,2,2,3,97,97,97,0.0,0.0,0.0,0.0,0.0,1.0,562.7959,529.7016,535.5666,542.6880333333334,3.192727764718434,0.16666666666666666,3.0,0.200534630670799,0.08706837278965208,-0.34053312138293,0.1772313117274271,1,优秀全面型,0.5673259104986338,0.7309092549061447,0.8333333333333334,0.6666666666666666,优秀全面型,34402038
34400014,34402039,08MS,14,10,12,2006,1,1,3,2,3,2,3,3,4,3,1,1,1,2,2,2,2,2,97,3.0,2.0,4.0,4.0,4.0,3.8149606299212597,2.5845932325413967,3.538216560509554,5.0,2.8802543270929,97,97,97,97,97,5,5,1,97,3,3,97,4,4,4,4,97,4,97,97,97,97,1.0,0.0,0.0,0.0,0.0,0.0,510.1511,513.7064,560.7203,528.1926,3.5007660300359627,0.16666666666666666,3.4691601049868765,0.036646585391390596,0.9829801787703605,-0.34053312138293,0.7558807609622007,3,潜力型,0.5423408789492593,0.8335886766786542,0.8333333333333334,0.8230533683289588,潜力型,34402039
34400035,34402040,08MS,21,10,11,2006,2,2,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,97,4.0,5.0,2.0,3.0,1.0,1.0,2.5845932325413967,3.538216560509554,2.0,2.0,4,4,97,97,97,4,4,4,4,97,97,1,97,2,3,97,4,97,97,3,97,2,1.0,1.0,1.0,1.0,1.0,1.0,325.9862,300.0598,290.9486,305.6648666666667,2.530702448262738,1.0,2.6666666666666665,-2.4792930486858236,-1.8383946740152086,5.164882216306778,-0.2338930522044123,2,高压成绩型,0.1587812908989465,0.5102341494209126,0.0,0.5555555555555555,高压成绩型,34402040
34400106,34402043,08MS,20,8,1,2007,1,2,2,2,1,2,2,1,2,1,1,1,2,3,1,97,3,2,3,3.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,3.6481012658227847,4.0,97,4,97,4,2,97,97,3,97,4,97,2,97,97,2,2,2,2,97,97,97,2,1.0,1.0,0.0,1.0,0.0,0.0,445.5752,365.3513,433.4544,414.7936333333334,3.662025316455696,0.5,3.0,-1.2454630664096167,1.4519936579189285,1.8616330136929533,0.1772313117274271,2,高压成绩型,0.34688092306661666,0.8873417721518987,0.5,0.6666666666666666,高压成绩型,34402043
34400098,34402044,08MS,4,10,9,2006,2,1,1,2,2,3,3,2,2,3,1,1,1,3,2,1,3,2,97,4.0,1.0,1.0,5.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.0,3.6481012658227847,2.8802543270929,1,97,4,97,3,97,3,97,2,1,97,97,3,3,97,97,3,97,3,3,97,2,0.0,0.0,0.0,0.0,0.0,1.0,498.673,579.5187,471.4646,516.5521,3.0282372063642704,0.16666666666666666,3.0123276292864762,-0.09496305656998182,-0.39134307732660045,-0.34053312138293,0.19243587797499725,1,优秀全面型,0.5222767488841243,0.6760790687880901,0.8333333333333334,0.6707758764288254,优秀全面型,34402044
34400018,34402045,08MS,40,10,9,2006,2,1,1,5,5,3,5,2,2,2,1,1,1,3,2,3,3,2,97,1.0,1.0,4.0,1.0,6.0,3.8149606299212597,2.5845932325413967,4.0,4.0,2.0,97,97,97,97,97,3,3,3,4,3,97,97,3,97,97,2,97,2,3,2,97,97,0.0,0.0,0.0,0.0,0.0,1.0,658.869,636.8212,599.8265,631.8389000000001,3.1461483081353494,0.16666666666666666,2.80249343832021,1.2084907874120114,-0.0484053321603954,-0.34053312138293,-0.06636796690147757,1,优秀全面型,0.7209906658115074,0.7153827693784498,0.8333333333333334,0.6008311461067367,优秀全面型,34402045
34400005,34402046,08MS,13,10,5,2006,1,1,1,3,4,4,2,2,3,4,1,1,1,4,1,2,4,97,4,2.613363673976003,2.6384673748103187,5.0,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,4.0,2.0,97,4,97,3,97,5,4,97,1,97,97,97,2,97,2,97,97,2,4,3,97,97,0.0,1.0,0.0,0.0,0.0,0.0,696.4239,677.1222,611.6278,661.7246333333334,3.030702448262738,0.16666666666666666,3.2368376742544043,1.5463844057061618,-0.3841730612275987,-0.34053312138293,0.46934052627624134,1,优秀全面型,0.7725031644749616,0.6769008160875792,0.8333333333333334,0.7456125580848014,优秀全面型,34402046
34400165,34402049,08MS,10,10,10,2006,2,2,2,5,5,5,5,5,5,4,99,99,99,99,99,99,99,97,99,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,99,97,99,97,97,97,99,97,99,99,99,99,99,99,97,97,99,99,97,97,97,97,0.0,0.0,0.0,0.0,0.0,0.0,364.3227,277.9337,390.3161,344.19083333333333,3.162791346491659,0.0,2.8563035687202984,-2.043711357245097,1.2916082539394669e-15,-1.4416161889208716,-5.477276817858002e-16,0,警示型,0.22518651456503072,0.7209304488305529,1.0,0.6187678562400994,警示型,34402049
34400018,34402050,08MS,15,10,9,2006,2,1,2,1,1,1,1,1,1,1,1,1,1,97,2,3,3,2,3,6.0,5.0,6.0,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,2.0,3.6481012658227847,2.8802543270929,2,97,3,3,3,3,3,97,97,97,97,4,97,4,97,97,4,97,97,4,4,97,1.0,1.0,0.0,0.0,0.0,0.0,371.6503,345.7865,368.4711,361.9693,2.7782372063642704,0.3333333333333333,4.3615324994566835,-1.8427047310157947,-1.1184538837204054,0.7605499461550116,1.8565088601623958,0,警示型,0.25583034151049405,0.5927457354547568,0.6666666666666667,1.1205108331522278,警示型,34402050
34400054,34402051,08MS,17,10,7,2006,1,1,1,1,2,2,1,1,2,2,1,1,1,3,2,2,97,2,3,3.0,1.0,2.0,2.0,3.0,4.0,2.5845932325413967,3.538216560509554,3.0,2.8802543270929,97,97,97,97,2,97,3,4,2,2,97,97,97,3,97,3,2,2,3,97,97,97,0.0,0.0,0.0,0.0,0.0,1.0,663.6565,637.9863,647.463,649.7019333333334,3.0007660300359627,0.16666666666666666,2.5,1.4104535399865625,-0.4712414340172495,-0.34053312138293,-0.4394552341703317,1,优秀全面型,0.7517802559629477,0.6669220100119876,0.8333333333333334,0.5,优秀全面型,34402051
34400021,34402052,08MS,2,10,5,2006,2,1,5,5,5,5,5,5,2,4,1,1,1,2,4,97,2,3,2,2.0,1.0,1.0,1.0,3.0,3.0,2.5845932325413967,3.0,3.6481012658227847,3.0,4,2,97,3,97,3,97,3,97,97,2,97,4,97,97,4,97,97,4,4,4,97,0.0,0.0,0.0,0.0,0.0,1.0,767.6025,554.0317,598.4361,640.0234333333333,3.0581736245910456,0.16666666666666666,1.8333333333333333,1.3010266322314696,-0.30427470453694966,-0.34053312138293,-1.2617039620340103,1,优秀全面型,0.7350979242043969,0.6860578748636819,0.8333333333333334,0.27777777777777773,优秀全面型,34402052
34400025,34402053,08MS,45,10,9,2006,2,1,2,2,1,3,3,3,2,1,1,1,2,3,2,4,97,2,3,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,97,99,3,3,97,4,97,97,97,4,97,1,1,1,97,97,1,97,2,97,2,0.0,0.0,0.0,0.0,0.0,1.0,587.7973,511.7951,524.1867,541.2597,3.2666430383563094,0.16666666666666666,1.8333333333333333,0.18438563031845134,0.3020467496682695,-0.34053312138293,-1.2617039620340103,3,潜力型,0.5648639659278362,0.7555476794521031,0.8333333333333334,0.27777777777777773,潜力型,34402053
34400132,34402054,08MS,10,9,10,2006,1,1,2,2,2,2,1,1,3,1,1,1,1,3,97,4,2,2,3,1.0,1.0,3.0,2.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,2.0,2.0,5.0,2,2,2,4,97,97,97,97,2,4,97,2,97,97,97,2,2,97,2,97,2,1,1.0,0.0,0.0,0.0,0.0,0.0,449.3278,454.8848,426.3532,443.5219333333334,2.8961483081353494,0.16666666666666666,2.3456609626198097,-0.9206556030567623,-0.7755161385542004,-0.34053312138293,-0.629812849888681,0,警示型,0.3963984135309624,0.6320494360451164,0.8333333333333334,0.44855365420660326,警示型,34402054
34400025,34402055,08MS,14,10,6,2006,2,1,2,4,2,2,2,2,2,1,1,1,1,3,2,2,3,97,3,2.0,3.0,3.0,1.0,1.0,5.0,5.0,4.0,3.6481012658227847,5.0,1,1,3,1,5,97,1,97,97,97,97,2,97,2,2,2,97,97,97,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,440.6597,424.2826,439.0139,434.6520666666666,4.412025316455696,0.16666666666666666,2.5,-1.020939953062787,3.6333260771003437,-0.34053312138293,-0.4394552341703317,3,潜力型,0.38110988138368285,1.1373417721518988,0.8333333333333334,0.5,潜力型,34402055
